1.440000 1694.265137
1.445333 1677.822021
1.450667 1668.501953
1.456000 1670.545776
1.461333 1676.178833
1.466667 1677.956909
1.472000 1672.836182
1.477333 1662.096191
1.482667 1652.296509
1.488000 1653.372070
1.493333 0.000000
1.498667 0.000000
