"","File.Name","Sound.Source","Min","X1Q","Median","Mean","X3Q","Max","Length"
"521","Adultfemale_laugh07.spec.csv","Adultfemale_laugh",172.2,173.9,418.8,352.5,446.5,522.5,16
"522","Adultfemale_laugh07.spec.csv","Adultfemale_laugh",105.3,171.3,387,326.7,478.3,499.6,47
"523","Adultfemale_laugh07.spec.csv","Adultfemale_laugh",104.6,155.8,208,184.9,208.1,254.4,7
"524","Adultfemale_laugh07.spec.csv","Adultfemale_laugh",182.1,246.7,425.4,353.7,427.7,428.3,10
"525","Adultfemale_laugh07.spec.csv","Adultfemale_laugh",46.88,260.9,647.4,690.1,665.5,2011,171
"526","Adultfemale_laugh08.512.csv","Adultfemale_laugh",117.6,402.2,545.4,765.1,804.1,2010,129
"527","Adultfemale_laugh08.csv","Adultfemale_laugh",117.6,400.1,543.7,767.7,794.6,3808,258
"528","Adultfemale_laugh08.spec.csv","Adultfemale_laugh",117.4,398.5,542.6,755.3,793.9,3808,515
"529","Adultfemale_laugh09.512.csv","Adultfemale_laugh",108.4,239.8,300.2,494.4,345.7,2888,95
"530","Adultfemale_laugh09.csv","Adultfemale_laugh",108.4,240.9,301.9,513.6,349,2904,188
"531","Adultfemale_laugh09.spec.csv","Adultfemale_laugh",108.4,240.1,291.2,540.8,343.1,2904,329
"532","Adultfemale_laugh09.spec.csv","Adultfemale_laugh",126.4,330.4,336.1,346.1,365.6,858.4,48
"533","Adultfemale_laugh10.512.csv","Adultfemale_laugh",119.1,354,519.2,885,565.2,3891,135
"534","Adultfemale_laugh10.csv","Adultfemale_laugh",99.35,342.1,515.1,896.3,564.1,3903,269
"535","Adultfemale_laugh10.spec.csv","Adultfemale_laugh",99.35,341.5,478.5,571.8,536.8,2450,408
"536","Adultfemale_laugh10.spec.csv","Adultfemale_laugh",119.1,456.1,1944,1994,3498,3903,127
"537","Adultfemale_laugh11.512.csv","Adultfemale_laugh",211.6,372,623.8,903.1,1035,3865,40
"538","Adultfemale_laugh11.512.csv","Adultfemale_laugh",99.1,307.7,1017,1176,1092,4175,96
"539","Adultfemale_laugh11.csv","Adultfemale_laugh",211.6,377,627.8,1007,1075,3955,79
"540","Adultfemale_laugh11.csv","Adultfemale_laugh",99.1,311.7,1012,1184,1092,4175,192
"541","Adultfemale_laugh11.spec.csv","Adultfemale_laugh",211.4,381.4,706.2,995.6,1067,3955,158
"542","Adultfemale_laugh11.spec.csv","Adultfemale_laugh",202.8,202.8,202.8,202.8,202.8,202.8,1
"543","Adultfemale_laugh11.spec.csv","Adultfemale_laugh",99.1,312.8,1006,1178,1091,4185,382
"544","Adultfemale_laugh12.512.csv","Adultfemale_laugh",121.4,489.6,1026,2034,3837,4041,77
"545","Adultfemale_laugh12.512.csv","Adultfemale_laugh",647.5,647.5,647.5,647.5,647.5,647.5,1
"546","Adultfemale_laugh12.512.csv","Adultfemale_laugh",143,410.9,675.4,791.4,1049,1595,26
"547","Adultfemale_laugh12.512.csv","Adultfemale_laugh",109.4,520.4,875.8,791.1,1147,1303,4
"548","Adultfemale_laugh12.512.csv","Adultfemale_laugh",357.4,358,358.6,358.6,359.1,359.7,2
"549","Adultfemale_laugh12.512.csv","Adultfemale_laugh",88.4,284.3,383.5,695.6,1410,1578,19
"550","Adultfemale_laugh12.csv","Adultfemale_laugh",120.6,493.3,988.8,1995,3835,4048,154
"551","Adultfemale_laugh12.csv","Adultfemale_laugh",158.9,158.9,158.9,158.9,158.9,158.9,1
"552","Adultfemale_laugh12.csv","Adultfemale_laugh",247.7,444,640.2,511.8,643.9,647.5,3
"553","Adultfemale_laugh12.csv","Adultfemale_laugh",115,362.6,674.8,769.1,1050,1611,52
"554","Adultfemale_laugh12.csv","Adultfemale_laugh",484.9,637.2,789.6,789.6,941.9,1094,2
"555","Adultfemale_laugh12.csv","Adultfemale_laugh",109.4,430.6,655.2,731.8,1142,1311,6
"556","Adultfemale_laugh12.csv","Adultfemale_laugh",257.7,357.4,359.3,356.1,359.7,446.3,5
"557","Adultfemale_laugh12.csv","Adultfemale_laugh",88.4,294.4,386.9,667.3,1326,1584,36
"558","Adultfemale_laugh12.spec.csv","Adultfemale_laugh",112.2,488.7,988.5,1994,3833,4048,309
"559","Adultfemale_laugh12.spec.csv","Adultfemale_laugh",158.7,158.8,158.9,158.9,159,159,3
"560","Adultfemale_laugh12.spec.csv","Adultfemale_laugh",247.4,247.8,639.2,473.4,642,647.5,7
"561","Adultfemale_laugh12.spec.csv","Adultfemale_laugh",91.97,277.9,673.5,744.8,1049,1611,105
"562","Adultfemale_laugh12.spec.csv","Adultfemale_laugh",484.9,938.7,1092,943,1096,1103,4
"563","Adultfemale_laugh12.spec.csv","Adultfemale_laugh",109.3,356.4,654.4,652.8,819.5,1311,12
"564","Adultfemale_laugh12.spec.csv","Adultfemale_laugh",257.3,358.1,359.5,364.4,402.7,447.8,11
"565","Adultfemale_laugh12.spec.csv","Adultfemale_laugh",88.4,264.6,386.9,631.7,831.1,1585,68
"566","Adultfemale_laugh12.spec.csv","Adultfemale_laugh",1563,1564,1565,1565,1567,1568,2
"567","Adultfemale_laugh13.512.csv","Adultfemale_laugh",86.48,337.9,391.1,898.4,675.4,3156,138
"568","Adultfemale_laugh13.csv","Adultfemale_laugh",86.39,263.8,390.7,1223,2630,3156,157
"569","Adultfemale_laugh13.csv","Adultfemale_laugh",94.31,344.7,385,429.4,571.5,753.8,119
"570","Adultfemale_laugh13.spec.csv","Adultfemale_laugh",91.15,306.4,392.4,1254,2654,3156,303
"571","Adultfemale_laugh13.spec.csv","Adultfemale_laugh",86.4,86.42,86.44,86.44,86.46,86.48,2
"572","Adultfemale_laugh13.spec.csv","Adultfemale_laugh",86.42,89.49,91.27,139,176.8,262.6,7
"573","Adultfemale_laugh13.spec.csv","Adultfemale_laugh",118.2,118.3,118.4,118.3,118.4,118.5,4
"574","Adultfemale_laugh13.spec.csv","Adultfemale_laugh",94.31,373.4,391.1,438,579.5,753.8,231
"575","Adultfemale_laugh14.512.csv","Adultfemale_laugh",112.1,465.3,491.8,512.5,522.3,2051,138
"576","Adultfemale_laugh14.csv","Adultfemale_laugh",116.3,469.4,492.2,487,519.2,1428,261
"577","Adultfemale_laugh14.csv","Adultfemale_laugh",112.1,122.1,174.9,810.9,1997,2051,14
"578","Adultfemale_laugh14.spec.csv","Adultfemale_laugh",84.24,468.8,492.2,487.8,519.4,1446,522
"579","Adultfemale_laugh14.spec.csv","Adultfemale_laugh",112.7,112.7,112.7,112.7,112.7,112.7,1
"580","Adultfemale_laugh14.spec.csv","Adultfemale_laugh",111.7,112.3,174.8,148.1,175.1,175.2,7
"581","Adultfemale_laugh14.spec.csv","Adultfemale_laugh",112.1,123.3,1071,1071,2007,2051,18
"582","Adultfemale_laugh15.512.csv","Adultfemale_laugh",128,529.5,659.9,939.7,1114,3513,123
"583","Adultfemale_laugh15.512.csv","Adultfemale_laugh",154.2,306.8,1143,996.3,1649,1667,10
"584","Adultfemale_laugh15.512.csv","Adultfemale_laugh",298.9,489.2,679.4,679.4,869.7,1060,2
"585","Adultfemale_laugh15.csv","Adultfemale_laugh",128,520.1,645.1,924.5,1115,3513,242
"586","Adultfemale_laugh15.csv","Adultfemale_laugh",950.8,950.8,950.8,950.8,950.8,950.8,1
"587","Adultfemale_laugh15.csv","Adultfemale_laugh",154.2,297.2,1142,929.8,1637,1669,19
"588","Adultfemale_laugh15.csv","Adultfemale_laugh",298.9,298.9,298.9,298.9,298.9,298.9,1
"589","Adultfemale_laugh15.csv","Adultfemale_laugh",1060,1060,1060,1060,1060,1060,1
"590","Adultfemale_laugh15.spec.csv","Adultfemale_laugh",128,521.4,657.5,945.5,1116,3528,481
"591","Adultfemale_laugh15.spec.csv","Adultfemale_laugh",820.4,820.4,820.4,820.4,820.4,820.4,1
"592","Adultfemale_laugh15.spec.csv","Adultfemale_laugh",950.8,950.8,950.9,950.9,950.9,951,2
"593","Adultfemale_laugh15.spec.csv","Adultfemale_laugh",154.2,297.4,1142,977,1660,1669,35
"594","Adultfemale_laugh15.spec.csv","Adultfemale_laugh",315.4,315.4,315.4,315.4,315.4,315.4,1
"595","Adultfemale_laugh15.spec.csv","Adultfemale_laugh",294.5,294.5,294.5,294.5,294.5,294.5,1
"596","Adultfemale_laugh15.spec.csv","Adultfemale_laugh",298.3,298.5,298.8,298.7,298.9,298.9,3
"597","Adultfemale_laugh15.spec.csv","Adultfemale_laugh",1060,1062,1063,1063,1065,1067,2
"598","Adultfemale_neutral01.512.csv","Adultfemale_neutral",98.75,177.9,184.6,233.1,240.5,759.3,76
"599","Adultfemale_neutral01.csv","Adultfemale_neutral",98.75,178.1,184.9,240.7,348.2,809.6,153
"600","Adultfemale_neutral01.csv","Adultfemale_neutral",178.1,178.1,178.1,178.1,178.1,178.1,1
"601","Adultfemale_neutral01.spec.csv","Adultfemale_neutral",98.75,178,184.8,241.4,348.4,809.6,302
"602","Adultfemale_neutral01.spec.csv","Adultfemale_neutral",178.6,178.6,178.6,178.6,178.6,178.6,1
"603","Adultfemale_neutral01.spec.csv","Adultfemale_neutral",176.8,176.8,176.8,176.8,176.8,176.8,1
"604","Adultfemale_neutral01.spec.csv","Adultfemale_neutral",177.2,177.2,177.2,177.2,177.2,177.2,1
"605","Adultfemale_neutral01.spec.csv","Adultfemale_neutral",185.2,185.2,185.2,185.2,185.2,185.2,1
"606","Adultfemale_neutral02.512.csv","Adultfemale_neutral",221.3,226.4,230.3,238.6,232.8,829.8,79
"607","Adultfemale_neutral02.csv","Adultfemale_neutral",220.5,226.3,230.1,238.4,232.8,829.8,157
"608","Adultfemale_neutral02.csv","Adultfemale_neutral",240.1,240.1,240.1,240.1,240.1,240.1,1
"609","Adultfemale_neutral02.spec.csv","Adultfemale_neutral",220.5,226.3,230.1,238.5,232.6,835.9,311
"610","Adultfemale_neutral02.spec.csv","Adultfemale_neutral",244.6,248.8,253.4,253.6,258.3,263,4
"611","Adultfemale_neutral02.spec.csv","Adultfemale_neutral",240.1,240.1,240.1,240.1,240.1,240.1,1
"612","Adultfemale_neutral03.512.csv","Adultfemale_neutral",195.3,197.7,199.6,225.2,202.7,870.5,81
"613","Adultfemale_neutral03.csv","Adultfemale_neutral",195.2,197.8,199.6,229.2,202.7,871.2,162
"614","Adultfemale_neutral03.spec.csv","Adultfemale_neutral",195.2,197.8,199.6,229.3,202.7,871.2,323
"615","Adultfemale_neutral04.512.csv","Adultfemale_neutral",226,253.7,257.4,267.9,260.5,895.7,153
"616","Adultfemale_neutral04.csv","Adultfemale_neutral",226,253.8,257.5,268.6,260.4,895.7,307
"617","Adultfemale_neutral04.spec.csv","Adultfemale_neutral",226,253.8,257.5,269.4,260.4,896,613
"618","Adultfemale_neutral05.512.csv","Adultfemale_neutral",173.5,178.2,179.7,179.9,181.2,185.9,67
"619","Adultfemale_neutral05.csv","Adultfemale_neutral",172.9,178.2,179.7,184.4,181.2,790.4,134
"620","Adultfemale_neutral05.spec.csv","Adultfemale_neutral",172.8,178.2,179.7,187.5,181.2,796.2,268
"621","Adultfemale_neutral06.512.csv","Adultfemale_neutral",214.4,223.7,227,261.8,228.9,848.6,89
"622","Adultfemale_neutral06.512.csv","Adultfemale_neutral",448,448,448,448,448,448,1
"623","Adultfemale_neutral06.csv","Adultfemale_neutral",214.4,223.7,227.1,267.2,228.9,850.1,179
"624","Adultfemale_neutral06.csv","Adultfemale_neutral",442.4,443.1,443.8,443.8,444.5,445.1,2
"625","Adultfemale_neutral06.spec.csv","Adultfemale_neutral",214.4,223.7,227.1,267.5,228.9,880.6,357
"626","Adultfemale_neutral06.spec.csv","Adultfemale_neutral",440.7,442,443.1,443,444.2,445.1,4
"627","Adultfemale_neutral07.512.csv","Adultfemale_neutral",279.6,304.6,308.5,314.4,312.7,821.9,73
"628","Adultfemale_neutral07.csv","Adultfemale_neutral",277.5,304.3,308.5,310.8,312.7,821.9,145
"629","Adultfemale_neutral07.spec.csv","Adultfemale_neutral",276.8,304.2,308.7,312.5,312.8,824,290
"630","Adultfemale_neutral08.512.csv","Adultfemale_neutral",228.7,233,239.9,254.5,253,559.9,59
"631","Adultfemale_neutral08.csv","Adultfemale_neutral",228.7,232.9,239.6,251.9,252.7,559.9,118
"632","Adultfemale_neutral08.spec.csv","Adultfemale_neutral",228.7,232.9,239.7,251.9,254.4,559.9,237
"633","Adultfemale_neutral09.512.csv","Adultfemale_neutral",123,245.6,246.6,249.6,247.7,496.7,82
"634","Adultfemale_neutral09.csv","Adultfemale_neutral",123,245.6,246.6,252.1,247.7,525,164
"635","Adultfemale_neutral09.spec.csv","Adultfemale_neutral",123,245.6,246.6,252.5,247.7,531.4,326
"636","Adultfemale_neutral09.spec.csv","Adultfemale_neutral",247.2,247.2,247.2,247.2,247.2,247.2,1
"637","Adultfemale_neutral10.512.csv","Adultfemale_neutral",114.5,224.9,229.9,254.2,232.8,852.4,62
"638","Adultfemale_neutral10.csv","Adultfemale_neutral",114.2,225.3,229.9,250.1,232.7,852.5,121
"639","Adultfemale_neutral10.csv","Adultfemale_neutral",215.7,215.9,216.1,216.1,216.3,216.5,2
"640","Adultfemale_neutral10.spec.csv","Adultfemale_neutral",114.1,225.2,229.9,255.6,232.7,1612,244
"641","Adultfemale_neutral10.spec.csv","Adultfemale_neutral",215.7,215.7,215.8,215.8,215.8,215.8,2
"642","Adultfemale_neutral11.512.csv","Adultfemale_neutral",188.9,191.7,192.8,243.2,204.2,791.6,73
"643","Adultfemale_neutral11.csv","Adultfemale_neutral",188.8,191.8,192.8,238.1,203.7,791.6,145
"644","Adultfemale_neutral11.spec.csv","Adultfemale_neutral",188.8,191.8,192.8,230.7,201.2,791.6,279
"645","Adultfemale_neutral11.spec.csv","Adultfemale_neutral",403.6,406.5,407.4,407.8,409.5,410.7,11
"646","Adultfemale_neutral12.512.csv","Adultfemale_neutral",239,247.5,249,260.8,251.4,725.1,97
"647","Adultfemale_neutral12.csv","Adultfemale_neutral",238.9,247.6,249,265.3,251.6,744,194
"648","Adultfemale_neutral12.spec.csv","Adultfemale_neutral",238.9,247.5,249,265.3,251.6,747.8,388
"649","Adultfemale_neutral13.512.csv","Adultfemale_neutral",254.1,265.7,270.3,269.2,273,279.9,79
"650","Adultfemale_neutral13.csv","Adultfemale_neutral",254.1,265.7,270.3,269.1,273,279.9,157
"651","Adultfemale_neutral13.spec.csv","Adultfemale_neutral",254.1,265.7,270.3,269.1,273,280,314
"652","Adultfemale_neutral14.512.csv","Adultfemale_neutral",274.7,278.7,281.6,281.1,283.9,286,64
"653","Adultfemale_neutral14.csv","Adultfemale_neutral",274.7,278.7,281.6,281.1,283.9,286,126
"654","Adultfemale_neutral14.spec.csv","Adultfemale_neutral",274.7,278.8,281.6,281.2,284,286,252
"655","Adultfemale_neutral15.512.csv","Adultfemale_neutral",276.5,290.7,293.2,293.4,298.6,302.6,79
"656","Adultfemale_neutral15.csv","Adultfemale_neutral",274.7,290.6,293.1,293.3,298.6,302.6,157
"657","Adultfemale_neutral15.spec.csv","Adultfemale_neutral",274.7,290.6,293.1,293.3,298.5,302.6,313
"658","Adultmale_laugh01.512.csv","Adultmale_laugh",101.4,259.6,287.9,353.4,496.8,1753,131
"659","Adultmale_laugh01.512.csv","Adultmale_laugh",178.9,192,205.1,300.6,361.4,517.7,3
"660","Adultmale_laugh01.512.csv","Adultmale_laugh",390.2,390.2,390.2,390.2,390.2,390.2,1
"661","Adultmale_laugh01.csv","Adultmale_laugh",100.7,258.6,287.8,357,500.2,2271,261
"662","Adultmale_laugh01.csv","Adultmale_laugh",178.9,205.1,205.5,367.1,517.7,728,5
"663","Adultmale_laugh01.csv","Adultmale_laugh",410.6,410.6,410.6,410.6,410.6,410.6,1
"664","Adultmale_laugh01.csv","Adultmale_laugh",387.8,388.4,389,389,389.6,390.2,2
"665","Adultmale_laugh01.spec.csv","Adultmale_laugh",100.6,260.6,288.2,356.6,500.6,2306,516
"666","Adultmale_laugh01.spec.csv","Adultmale_laugh",199.4,199.4,199.4,199.4,199.4,199.4,1
"667","Adultmale_laugh01.spec.csv","Adultmale_laugh",199.6,199.7,199.7,199.7,199.8,199.9,2
"668","Adultmale_laugh01.spec.csv","Adultmale_laugh",178.4,205.1,205.5,322.9,480.7,728,9
"669","Adultmale_laugh01.spec.csv","Adultmale_laugh",414.2,414.2,414.2,414.2,414.2,414.2,1
"670","Adultmale_laugh01.spec.csv","Adultmale_laugh",387.8,388,388.1,388.1,388.3,388.4,2
"671","Adultmale_laugh02.512.csv","Adultmale_laugh",69.92,546.3,593.4,539.7,659.2,724.7,104
"672","Adultmale_laugh02.csv","Adultmale_laugh",69.92,546.2,586.1,536.3,658.5,724.7,206
"673","Adultmale_laugh02.spec.csv","Adultmale_laugh",69.92,543.8,585.5,532.8,657.8,725.6,413
"674","Adultmale_laugh03.512.csv","Adultmale_laugh",46.88,194.6,209.7,492.4,288.5,1871,125
"675","Adultmale_laugh03.512.csv","Adultmale_laugh",1781,1781,1781,1781,1781,1781,1
"676","Adultmale_laugh03.csv","Adultmale_laugh",46.88,197.7,210.1,470.7,270.4,1829,246
"677","Adultmale_laugh03.csv","Adultmale_laugh",967.6,969.4,971.1,1274,1428,1884,3
"678","Adultmale_laugh03.csv","Adultmale_laugh",1781,1781,1781,1781,1781,1781,1
"679","Adultmale_laugh03.spec.csv","Adultmale_laugh",46.88,197.6,210.1,470,254.1,1851,493
"680","Adultmale_laugh03.spec.csv","Adultmale_laugh",1884,1884,1884,1884,1884,1884,1
"681","Adultmale_laugh03.spec.csv","Adultmale_laugh",967.6,968.3,968.9,968.9,969.6,970.3,2
"682","Adultmale_laugh03.spec.csv","Adultmale_laugh",1785,1785,1785,1785,1785,1785,1
"683","Adultmale_laugh03.spec.csv","Adultmale_laugh",1781,1781,1782,1782,1782,1782,2
"684","Adultmale_laugh03.spec.csv","Adultmale_laugh",1817,1817,1817,1817,1817,1817,1
"685","Adultmale_laugh04.512.csv","Adultmale_laugh",108.5,222.6,688.3,725,1162,1717,79
"686","Adultmale_laugh04.512.csv","Adultmale_laugh",84.8,261,1443,1227,1572,3281,52
"687","Adultmale_laugh04.512.csv","Adultmale_laugh",94.36,190.2,286.1,286.1,381.9,477.7,2
"688","Adultmale_laugh04.512.csv","Adultmale_laugh",94.45,94.45,94.45,94.45,94.45,94.45,1
"689","Adultmale_laugh04.csv","Adultmale_laugh",108.4,221.1,678.8,713.5,1170,1730,155
"690","Adultmale_laugh04.csv","Adultmale_laugh",468.5,518.7,569,569,619.2,669.5,2
"691","Adultmale_laugh04.csv","Adultmale_laugh",295.2,434.6,437.4,899.1,1565,1636,9
"692","Adultmale_laugh04.csv","Adultmale_laugh",687,1550,2354,2308,3215,3284,22
"693","Adultmale_laugh04.csv","Adultmale_laugh",3217,3217,3217,3217,3217,3217,1
"694","Adultmale_laugh04.csv","Adultmale_laugh",1618,1618,1618,1618,1618,1618,1
"695","Adultmale_laugh04.csv","Adultmale_laugh",84.81,260.9,1421,935.8,1464,1682,55
"696","Adultmale_laugh04.csv","Adultmale_laugh",84.8,106.8,188.4,182.8,260.9,261,10
"697","Adultmale_laugh04.csv","Adultmale_laugh",94.36,94.37,286.1,286.2,477.9,478.4,4
"698","Adultmale_laugh04.csv","Adultmale_laugh",94.45,94.45,94.45,94.45,94.45,94.45,1
"699","Adultmale_laugh04.spec.csv","Adultmale_laugh",108.4,219.9,664.7,690.3,1082,1730,294
"700","Adultmale_laugh04.spec.csv","Adultmale_laugh",80.67,230,1495,1024,1501,1507,11
"701","Adultmale_laugh04.spec.csv","Adultmale_laugh",1163,1163,1164,1164,1165,1165,2
"702","Adultmale_laugh04.spec.csv","Adultmale_laugh",465.9,467.2,468.5,468.3,469.5,470.6,3
"703","Adultmale_laugh04.spec.csv","Adultmale_laugh",1215,1217,1220,1220,1222,1224,2
"704","Adultmale_laugh04.spec.csv","Adultmale_laugh",121.9,295.2,1597,1057,1629,1642,5
"705","Adultmale_laugh04.spec.csv","Adultmale_laugh",434,434.1,434.2,803.4,988.1,1542,3
"706","Adultmale_laugh04.spec.csv","Adultmale_laugh",435,435.4,435.9,436.1,436.6,437.4,4
"707","Adultmale_laugh04.spec.csv","Adultmale_laugh",684.1,1539,1620,2091,3147,3284,35
"708","Adultmale_laugh04.spec.csv","Adultmale_laugh",3268,3272,3275,3275,3278,3281,3
"709","Adultmale_laugh04.spec.csv","Adultmale_laugh",3226,3233,3241,3240,3247,3253,3
"710","Adultmale_laugh04.spec.csv","Adultmale_laugh",3202,3203,3204,3208,3210,3217,3
"711","Adultmale_laugh04.spec.csv","Adultmale_laugh",1617,1617,1618,2164,2437,3256,3
"712","Adultmale_laugh04.spec.csv","Adultmale_laugh",91.55,91.55,91.55,91.55,91.55,91.55,1
"713","Adultmale_laugh04.spec.csv","Adultmale_laugh",84.8,260.8,1421,928.5,1464,1684,111
"714","Adultmale_laugh04.spec.csv","Adultmale_laugh",84.8,103.8,116.1,172.9,260.8,261,21
"715","Adultmale_laugh04.spec.csv","Adultmale_laugh",94.36,94.36,94.37,94.37,94.37,94.38,2
"716","Adultmale_laugh04.spec.csv","Adultmale_laugh",94.37,94.39,477.7,324.6,478,478.4,5
"717","Adultmale_laugh04.spec.csv","Adultmale_laugh",94.45,94.45,94.45,94.45,94.45,94.45,1
"718","Adultmale_laugh05.512.csv","Adultmale_laugh",96.73,294.9,368.3,523.4,682.2,3327,113
"719","Adultmale_laugh05.csv","Adultmale_laugh",96.73,292.9,368.5,525.6,683,3405,226
"720","Adultmale_laugh05.spec.csv","Adultmale_laugh",96.73,292.9,368.3,531.7,682.7,3445,450
"721","Adultmale_laugh06.512.csv","Adultmale_laugh",83.33,265.4,324.2,538.6,675.5,3045,127
"722","Adultmale_laugh06.512.csv","Adultmale_laugh",713.7,713.7,713.7,713.7,713.7,713.7,1
"723","Adultmale_laugh06.512.csv","Adultmale_laugh",725.4,725.4,725.4,725.4,725.4,725.4,1
"724","Adultmale_laugh06.csv","Adultmale_laugh",83.33,266.8,324.8,535.2,674.8,3055,253
"725","Adultmale_laugh06.csv","Adultmale_laugh",726,726,726,726,726,726,1
"726","Adultmale_laugh06.csv","Adultmale_laugh",725.4,725.4,725.4,725.4,725.4,725.4,1
"727","Adultmale_laugh06.spec.csv","Adultmale_laugh",83.33,267.7,325.7,543.9,681.7,3079,505
"728","Adultmale_laugh06.spec.csv","Adultmale_laugh",741.1,741.1,741.1,741.1,741.1,741.1,1
"729","Adultmale_laugh06.spec.csv","Adultmale_laugh",737.8,737.8,737.8,737.8,737.8,737.8,1
"730","Adultmale_laugh07.512.csv","Adultmale_laugh",93.28,383.3,556.3,729.2,692.1,3442,123
"731","Adultmale_laugh07.512.csv","Adultmale_laugh",180.6,180.6,180.6,180.6,180.6,180.6,1
"732","Adultmale_laugh07.512.csv","Adultmale_laugh",177.8,179.5,181.2,1242,1773,3366,3
"733","Adultmale_laugh07.512.csv","Adultmale_laugh",121.2,160.7,200.1,227.4,280.4,360.8,3
"734","Adultmale_laugh07.512.csv","Adultmale_laugh",104.1,104.3,104.5,109.2,111.8,119,3
"735","Adultmale_laugh07.512.csv","Adultmale_laugh",224.8,224.8,224.8,224.8,224.8,224.8,1
"736","Adultmale_laugh07.csv","Adultmale_laugh",93.28,374,553.3,730,690,3535,246
"737","Adultmale_laugh07.csv","Adultmale_laugh",180.6,180.9,181.2,181.2,181.6,181.9,2
"738","Adultmale_laugh07.csv","Adultmale_laugh",177.8,177.9,181.2,1459,3366,3391,5
"739","Adultmale_laugh07.csv","Adultmale_laugh",121.2,173.2,200.1,227.4,280.6,362.8,7
"740","Adultmale_laugh07.csv","Adultmale_laugh",104.1,104.4,104.5,110.4,119,120,5
"741","Adultmale_laugh07.csv","Adultmale_laugh",225.5,225.5,225.5,225.5,225.5,225.5,1
"742","Adultmale_laugh07.spec.csv","Adultmale_laugh",93.23,370.4,551.9,726.8,689.1,3595,492
"743","Adultmale_laugh07.spec.csv","Adultmale_laugh",180.1,180.4,181,181,181.5,181.9,4
"744","Adultmale_laugh07.spec.csv","Adultmale_laugh",177.8,177.9,181.2,1603,3380,3398,9
"745","Adultmale_laugh07.spec.csv","Adultmale_laugh",116.9,160,200.1,304.2,320.7,1442,14
"746","Adultmale_laugh07.spec.csv","Adultmale_laugh",104.1,104.4,104.5,111.3,119.3,120.1,11
"747","Adultmale_laugh08.512.csv","Adultmale_laugh",117.8,361.4,390.2,450.3,609,813.5,138
"748","Adultmale_laugh08.csv","Adultmale_laugh",117.8,360.7,389.7,447,608.2,813.5,276
"749","Adultmale_laugh08.spec.csv","Adultmale_laugh",117.8,360.3,388.9,443.7,605.6,813.5,551
"750","Adultmale_laugh09.512.csv","Adultmale_laugh",129.1,408.5,523.7,519,675.2,1109,136
"751","Adultmale_laugh09.csv","Adultmale_laugh",105.2,406.7,521.9,515.9,596.4,1111,273
"752","Adultmale_laugh09.spec.csv","Adultmale_laugh",105,406.7,516.6,511,586.2,1111,538
"753","Adultmale_laugh09.spec.csv","Adultmale_laugh",755.3,756.3,756.8,757.2,757.4,760.9,7
"754","Adultmale_laugh10.512.csv","Adultmale_laugh",112.4,220.8,403,454.3,505.4,1495,72
"755","Adultmale_laugh10.512.csv","Adultmale_laugh",625.6,629.4,633.3,829.6,931.7,1230,3
"756","Adultmale_laugh10.512.csv","Adultmale_laugh",1236,1236,1236,1236,1236,1236,1
"757","Adultmale_laugh10.512.csv","Adultmale_laugh",412.8,412.8,412.8,412.8,412.8,412.8,1
"758","Adultmale_laugh10.512.csv","Adultmale_laugh",134.7,291.3,422.6,782.3,1791,1934,42
"759","Adultmale_laugh10.512.csv","Adultmale_laugh",117.2,117.2,117.2,117.2,117.2,117.2,1
"760","Adultmale_laugh10.csv","Adultmale_laugh",112.4,221.5,404.7,465.5,506.2,1562,144
"761","Adultmale_laugh10.csv","Adultmale_laugh",171.8,287.2,402.5,402.5,517.9,633.3,2
"762","Adultmale_laugh10.csv","Adultmale_laugh",625.6,927.8,1230,1037,1242,1254,3
"763","Adultmale_laugh10.csv","Adultmale_laugh",1229,1229,1229,1229,1229,1229,1
"764","Adultmale_laugh10.csv","Adultmale_laugh",1223,1227,1230,1230,1233,1236,2
"765","Adultmale_laugh10.csv","Adultmale_laugh",412.8,413.2,413.7,413.7,414.2,414.6,2
"766","Adultmale_laugh10.csv","Adultmale_laugh",134.7,296.6,422.7,764.6,1782,1949,82
"767","Adultmale_laugh10.csv","Adultmale_laugh",281.5,281.5,281.5,281.5,281.5,281.5,1
"768","Adultmale_laugh10.csv","Adultmale_laugh",397,397,397,397,397,397,1
"769","Adultmale_laugh10.spec.csv","Adultmale_laugh",112.3,220.9,400.9,449.3,501.5,1584,283
"770","Adultmale_laugh10.spec.csv","Adultmale_laugh",1312,1318,1324,1324,1330,1336,3
"771","Adultmale_laugh10.spec.csv","Adultmale_laugh",125.2,125.2,125.2,125.2,125.2,125.2,1
"772","Adultmale_laugh10.spec.csv","Adultmale_laugh",171.8,287.1,402.4,402.4,517.7,633,2
"773","Adultmale_laugh10.spec.csv","Adultmale_laugh",631.6,631.6,631.6,631.6,631.6,631.6,1
"774","Adultmale_laugh10.spec.csv","Adultmale_laugh",625.6,1088,1248,1096,1256,1262,4
"775","Adultmale_laugh10.spec.csv","Adultmale_laugh",1228,1228,1228,1228,1228,1228,1
"776","Adultmale_laugh10.spec.csv","Adultmale_laugh",189.2,709.6,1230,885.2,1233,1236,3
"777","Adultmale_laugh10.spec.csv","Adultmale_laugh",412.8,413.8,414.3,414,414.4,414.6,4
"778","Adultmale_laugh10.spec.csv","Adultmale_laugh",120.1,120.1,120.1,120.1,120.1,120.1,1
"779","Adultmale_laugh10.spec.csv","Adultmale_laugh",134.7,297,423.5,769.1,1783,1949,164
